customer_id,age,gender,region,marital_status,policy_tenure,policy_type,monthly_premium,num_claims,satisfaction_score,complaints_filed,last_interaction_days,churn
3721,60,Male,North,Divorced,7,Premium,82150,3,3,3,80,0
3722,58,Male,South,Divorced,9,Standard,137812,5,4,3,18,1
3723,26,Female,East,Divorced,4,Premium,116154,2,4,2,217,0
3724,41,Female,South,Single,7,Basic,146400,4,1,3,102,1
3725,54,Female,West,Single,5,Basic,138062,0,4,3,132,0
3726,66,Female,East,Single,5,Premium,69199,4,3,0,309,0
3727,58,Female,North,Divorced,3,Standard,67039,0,2,3,58,1
3728,34,Female,North,Single,9,Basic,87232,5,1,3,112,1
3729,41,Male,East,Married,10,Premium,111683,4,4,0,85,0
3730,38,Male,East,Single,5,Basic,60750,2,4,3,331,0
3731,68,Female,West,Divorced,6,Basic,26119,3,5,0,314,0
3732,56,Female,East,Married,3,Standard,34017,0,1,0,116,0
3733,58,Female,North,Divorced,10,Basic,31497,3,1,0,315,1
3734,56,Female,West,Married,7,Premium,13372,5,3,0,162,0
3735,30,Female,North,Divorced,9,Standard,98683,3,2,2,286,1
3736,28,Male,South,Divorced,9,Premium,27453,2,3,2,324,0
3737,63,Male,East,Married,10,Premium,122716,5,3,2,206,1
3738,36,Female,South,Single,10,Premium,61928,1,3,2,331,0
3739,28,Male,North,Married,5,Standard,43960,1,2,0,68,0
3740,30,Female,South,Married,7,Basic,27197,0,3,0,248,0
3741,63,Female,South,Married,3,Premium,109456,2,1,0,57,0
3742,62,Female,North,Married,6,Basic,142955,3,2,0,165,1
3743,18,Male,North,Married,8,Basic,26651,4,4,2,166,1
3744,57,Male,East,Divorced,8,Premium,12812,4,5,3,297,0
3745,61,Female,South,Divorced,2,Basic,105981,5,5,2,4,1
3746,36,Male,West,Single,6,Standard,16562,0,1,0,295,0
3747,29,Male,West,Single,7,Standard,80713,0,5,0,106,0
3748,25,Female,North,Married,7,Basic,30469,0,5,3,108,0
3749,25,Male,North,Single,3,Basic,127538,2,5,0,170,0
3750,62,Male,South,Single,9,Standard,106765,4,4,3,267,1
3751,29,Female,North,Married,2,Basic,103523,5,5,0,267,0
3752,65,Female,West,Divorced,3,Basic,98641,2,3,3,54,0
3753,50,Male,East,Divorced,2,Basic,92969,5,1,1,166,1
3754,62,Female,East,Single,9,Basic,28217,2,1,1,254,1
3755,43,Male,South,Divorced,4,Premium,106844,3,1,1,276,1
3756,56,Female,East,Divorced,2,Basic,94895,2,4,1,154,1
3757,45,Female,North,Single,3,Standard,83497,2,4,0,128,0
3758,22,Female,North,Married,4,Premium,17186,3,5,0,76,0
3759,25,Female,North,Single,10,Premium,148578,1,3,0,221,0
3760,42,Male,North,Single,6,Standard,105761,3,5,1,270,1
3761,44,Female,South,Single,5,Basic,134272,0,1,3,123,1
3762,63,Female,East,Married,3,Premium,17791,1,3,3,25,0
3763,40,Female,West,Married,10,Premium,103133,4,1,1,106,1
3764,47,Male,East,Married,8,Basic,82306,5,3,0,106,0
3765,62,Male,North,Married,8,Basic,19893,2,2,1,103,1
3766,64,Female,West,Single,7,Standard,99854,1,4,2,266,0
3767,40,Female,South,Divorced,3,Premium,115469,4,4,3,14,0
3768,66,Female,North,Single,1,Basic,134858,3,1,1,133,1
3769,64,Female,North,Married,5,Basic,112809,3,1,1,22,1
3770,37,Female,West,Divorced,1,Standard,33631,0,2,1,75,1
3771,35,Female,South,Single,6,Premium,15807,0,5,1,285,0
3772,35,Male,West,Divorced,7,Basic,140184,1,3,0,244,0
3773,19,Female,South,Married,5,Standard,21908,5,2,3,256,1
3774,21,Female,North,Divorced,4,Premium,71716,2,2,2,146,1
3775,47,Female,East,Divorced,2,Premium,40432,3,1,0,212,1
3776,50,Female,North,Married,5,Premium,110458,1,1,1,249,1
3777,53,Female,East,Divorced,9,Premium,104101,1,5,1,35,0
3778,35,Female,East,Single,4,Standard,117494,5,5,1,327,1
3779,54,Male,South,Divorced,2,Basic,35790,1,1,1,253,1
3780,36,Male,West,Single,6,Premium,145097,0,4,3,350,0
3781,64,Male,South,Divorced,8,Premium,47924,5,5,1,260,0
3782,45,Male,North,Divorced,2,Basic,57196,3,2,2,307,1
3783,57,Male,West,Married,9,Premium,113116,0,1,0,350,0
3784,37,Male,East,Married,7,Premium,149722,0,3,3,286,0
3785,66,Female,East,Single,2,Basic,58826,5,3,1,350,1
3786,50,Female,North,Married,5,Basic,67970,5,4,2,181,0
3787,29,Female,West,Married,5,Premium,143528,1,1,0,210,0
3788,68,Female,North,Married,7,Basic,37892,4,2,0,110,1
3789,32,Female,North,Married,5,Standard,27740,4,4,3,330,1
3790,58,Female,South,Married,6,Standard,21788,4,2,0,142,1
3791,56,Male,North,Single,9,Premium,99381,1,3,1,164,0
3792,19,Female,West,Single,3,Premium,122569,2,2,1,87,1
3793,46,Male,North,Married,3,Basic,149223,3,3,2,140,0
3794,58,Male,West,Married,8,Basic,36515,1,5,2,332,0
3795,27,Female,East,Single,10,Premium,65674,1,3,0,162,0
3796,19,Female,North,Divorced,6,Premium,57767,0,3,3,26,0
3797,68,Female,West,Single,10,Standard,125737,4,4,1,134,0
3798,28,Female,East,Divorced,3,Basic,49644,5,4,0,357,0
3799,30,Female,West,Married,2,Premium,48741,1,1,3,115,1
3800,27,Female,East,Married,2,Premium,75121,2,1,0,181,1
3801,31,Female,South,Single,2,Basic,149128,3,3,3,362,1
3802,35,Male,North,Married,5,Basic,96549,2,5,2,359,0
3803,68,Female,North,Divorced,5,Premium,34660,1,1,1,147,1
3804,26,Female,East,Divorced,1,Premium,12639,1,3,2,360,0
3805,56,Male,South,Single,2,Premium,96856,0,4,1,215,0
3806,45,Female,West,Divorced,2,Basic,82009,2,1,3,77,1
3807,20,Female,South,Single,4,Premium,20622,0,1,3,95,1
3808,37,Male,West,Single,7,Premium,128192,5,3,0,218,0
3809,23,Female,West,Divorced,3,Premium,28808,2,3,3,363,0
3810,44,Female,North,Divorced,5,Standard,140473,4,2,3,52,1
3811,19,Female,East,Divorced,9,Standard,32951,5,2,0,274,1
3812,46,Female,North,Divorced,5,Basic,126909,4,5,0,175,0
3813,55,Female,North,Divorced,9,Premium,131522,2,1,1,313,1
3814,20,Female,North,Divorced,1,Premium,141469,0,2,3,33,1
3815,33,Male,West,Divorced,9,Basic,24665,4,3,0,360,0
3816,47,Female,North,Married,5,Basic,24560,1,1,1,132,1
3817,57,Female,West,Single,8,Basic,36376,3,2,1,275,1
3818,19,Male,East,Single,5,Premium,108042,0,5,2,7,0
3819,34,Male,West,Divorced,6,Standard,118304,5,5,0,227,0
3820,58,Female,West,Single,8,Basic,28328,5,5,2,255,0
3821,29,Male,South,Divorced,2,Premium,130087,2,5,1,282,1
3822,52,Female,North,Married,3,Basic,58998,5,3,3,236,1
3823,60,Female,North,Single,9,Premium,129292,3,5,0,343,0
3824,18,Male,North,Single,5,Basic,74853,3,4,0,354,0
3825,62,Female,North,Married,5,Premium,112304,1,5,1,184,0
3826,32,Female,South,Married,9,Basic,60217,5,2,0,199,1
3827,43,Male,South,Married,10,Standard,76139,0,1,1,203,1
3828,54,Male,South,Single,3,Basic,81831,3,2,0,136,1
3829,38,Male,South,Single,4,Basic,17103,0,1,0,288,0
3830,66,Male,North,Married,7,Standard,24546,1,3,3,290,0
3831,48,Female,West,Married,2,Basic,28228,2,1,1,146,1
3832,42,Male,East,Married,8,Standard,10046,3,4,2,207,0
3833,40,Male,South,Married,5,Premium,76355,3,5,3,55,0
3834,41,Male,West,Married,1,Standard,142152,3,2,1,299,1
3835,55,Male,South,Divorced,3,Standard,125965,5,1,0,250,1
3836,45,Male,North,Married,9,Premium,87462,0,2,1,275,1
3837,38,Female,North,Divorced,5,Standard,25930,3,5,1,205,0
3838,60,Male,West,Single,8,Standard,123476,0,3,3,313,0
3839,35,Female,West,Single,1,Premium,90823,5,5,1,192,1
3840,53,Male,West,Divorced,7,Basic,110521,4,3,0,336,0
3841,52,Male,North,Married,7,Basic,88880,4,2,2,2,1
3842,62,Male,North,Single,8,Standard,17293,0,3,2,185,0
3843,26,Male,East,Married,3,Basic,78542,5,3,0,162,0
3844,55,Male,West,Married,1,Basic,70528,4,3,2,49,1
3845,47,Male,East,Divorced,9,Standard,118885,1,3,3,90,0
3846,61,Male,South,Single,1,Premium,64669,1,3,1,251,0
3847,51,Male,East,Single,6,Basic,27602,4,1,1,22,1
3848,49,Female,South,Divorced,9,Standard,19952,2,3,2,212,0
3849,20,Male,South,Married,2,Premium,51684,0,3,2,234,1
3850,20,Female,East,Married,4,Basic,126032,4,5,2,172,1
3851,45,Male,West,Single,2,Premium,42905,0,5,3,91,0
3852,61,Female,South,Divorced,4,Standard,63602,5,5,1,163,0
3853,32,Male,West,Divorced,2,Premium,23381,4,3,1,285,1
3854,58,Male,North,Married,1,Premium,38130,1,5,0,6,0
3855,40,Male,South,Married,3,Standard,40415,5,1,0,244,1
3856,57,Female,North,Divorced,8,Basic,94679,2,2,3,341,1
3857,28,Female,East,Single,5,Basic,125458,0,5,1,159,0
3858,65,Female,West,Married,4,Premium,141460,2,5,1,123,0
3859,49,Female,East,Divorced,5,Premium,87652,1,1,0,360,1
3860,53,Male,South,Divorced,6,Premium,74333,3,4,0,188,0
3861,50,Male,North,Divorced,6,Premium,120930,3,4,1,14,0
3862,41,Male,South,Single,5,Basic,14852,0,1,3,70,1
3863,56,Female,East,Married,6,Standard,149699,5,5,2,139,0
3864,51,Male,West,Married,9,Standard,110286,1,2,3,358,1
3865,45,Female,West,Married,5,Standard,123120,0,5,1,325,0
3866,54,Female,South,Single,6,Premium,86596,5,1,2,79,1
3867,24,Female,South,Married,4,Premium,136697,0,1,3,294,1
3868,21,Female,North,Married,3,Standard,18209,0,3,3,318,0
3869,54,Female,East,Married,6,Basic,63482,2,1,1,80,1
3870,18,Male,South,Married,5,Standard,48197,4,3,0,146,0
3871,18,Female,North,Single,4,Basic,87694,1,1,3,225,1
3872,64,Female,South,Divorced,5,Premium,127458,2,3,3,227,0
3873,37,Male,West,Divorced,7,Standard,129614,5,3,0,180,0
3874,36,Female,North,Married,1,Standard,99484,4,5,3,24,1
3875,46,Female,North,Married,1,Premium,22705,0,3,3,99,1
3876,27,Male,South,Married,1,Basic,63832,3,4,0,270,0
3877,35,Male,East,Single,2,Standard,97367,2,1,1,94,1
3878,45,Male,West,Married,9,Standard,64612,1,2,1,280,1
3879,52,Female,East,Single,5,Basic,119165,1,1,1,269,1
3880,60,Male,North,Married,9,Standard,83501,4,5,2,147,1
3881,64,Male,East,Married,5,Standard,20248,2,5,1,285,0
3882,48,Male,North,Divorced,7,Premium,56988,0,3,2,22,0
3883,44,Female,East,Married,6,Basic,99169,4,5,2,2,1
3884,28,Male,South,Single,2,Standard,105039,5,5,2,103,1
3885,66,Female,East,Divorced,3,Standard,17461,1,1,0,36,0
3886,66,Female,North,Single,5,Premium,29870,5,4,2,294,1
3887,55,Male,West,Divorced,4,Standard,23410,2,4,2,274,0
3888,22,Female,West,Single,6,Premium,97721,3,3,0,51,0
3889,25,Female,West,Divorced,8,Standard,29133,5,5,3,143,1
3890,51,Male,North,Single,8,Premium,99705,0,5,3,17,0
3891,65,Female,East,Single,3,Basic,33359,1,4,2,77,0
3892,69,Male,West,Married,4,Basic,37400,2,3,1,278,0
3893,29,Female,West,Divorced,1,Standard,44173,3,5,3,123,1
3894,55,Female,West,Divorced,2,Standard,21179,1,3,1,346,1
3895,18,Male,South,Married,9,Premium,111879,3,1,0,174,1
3896,48,Male,North,Single,10,Premium,45495,1,5,3,132,0
3897,21,Female,North,Single,10,Basic,16487,4,5,0,263,0
3898,66,Female,North,Divorced,2,Standard,24760,4,5,2,271,1
3899,62,Male,North,Single,6,Premium,137600,4,4,3,208,0
3900,67,Female,North,Divorced,7,Basic,101975,2,4,2,296,0
3901,22,Female,South,Divorced,6,Basic,102465,4,5,2,226,1
3902,47,Female,East,Single,8,Premium,39403,2,5,0,189,0
3903,41,Female,South,Single,9,Standard,125625,0,1,3,358,1
3904,20,Male,West,Single,8,Basic,118576,4,1,3,144,1
3905,28,Male,South,Married,5,Premium,11755,2,3,3,354,0
3906,62,Male,North,Divorced,8,Basic,138500,1,3,2,251,0
3907,21,Male,South,Single,10,Standard,81352,2,4,3,245,0
3908,43,Male,North,Married,10,Premium,125891,5,2,1,18,1
3909,44,Male,South,Single,9,Standard,86759,2,1,1,203,1
3910,63,Female,North,Divorced,8,Standard,122133,5,3,2,204,0
3911,60,Male,West,Married,2,Basic,17688,1,1,0,2,1
3912,44,Female,North,Divorced,2,Standard,79282,2,1,1,54,1
3913,59,Female,South,Single,3,Basic,58443,1,2,0,166,0
3914,68,Female,West,Single,7,Premium,129086,5,1,3,353,1
3915,67,Male,South,Single,9,Premium,46397,3,2,1,329,1
3916,23,Female,West,Married,8,Basic,83302,4,2,2,143,1
3917,32,Male,East,Married,9,Basic,123417,5,1,2,92,1
3918,47,Female,East,Married,6,Basic,11063,0,1,0,8,0
3919,59,Female,East,Married,1,Standard,85848,2,3,2,252,0
3920,54,Male,South,Single,4,Premium,76512,1,1,0,100,0
3921,54,Female,South,Single,6,Premium,120687,4,1,0,39,1
3922,59,Female,West,Single,6,Standard,136230,2,1,1,136,1
3923,54,Female,West,Married,8,Basic,145141,4,3,1,362,1
3924,52,Female,West,Married,1,Premium,138167,3,2,2,50,1
3925,40,Male,West,Single,2,Standard,24612,2,3,0,83,0
3926,23,Female,North,Single,2,Basic,49170,1,1,1,254,1
3927,21,Female,East,Married,6,Premium,75881,3,5,3,196,0
3928,35,Male,North,Divorced,7,Basic,132092,2,1,2,27,1
3929,26,Female,North,Single,2,Standard,125764,4,3,2,77,1
3930,66,Female,North,Single,5,Premium,144842,3,3,3,294,0
3931,46,Female,North,Single,6,Basic,130340,1,4,3,255,0
3932,30,Female,East,Married,4,Basic,54121,2,5,3,21,0
3933,64,Male,North,Single,1,Basic,83960,4,3,1,218,1
3934,69,Female,West,Single,3,Standard,21990,4,2,3,45,1
3935,34,Male,South,Single,10,Basic,104258,5,1,2,182,1
3936,62,Female,West,Single,9,Premium,137640,3,2,1,286,1
3937,49,Female,South,Single,6,Premium,54659,2,3,0,351,0
3938,65,Female,West,Divorced,2,Basic,42137,5,3,3,144,1
3939,39,Male,West,Divorced,9,Standard,25573,4,2,2,52,1
3940,21,Female,South,Single,4,Premium,19554,3,2,3,251,1
3941,22,Female,East,Single,8,Premium,117804,0,4,0,106,0
3942,54,Male,North,Single,10,Premium,92164,4,1,1,297,1
3943,58,Male,West,Single,7,Basic,23015,3,2,0,199,1
3944,66,Male,East,Married,3,Premium,145806,0,1,1,337,1
3945,30,Male,North,Married,8,Basic,121175,3,5,2,280,1
3946,51,Female,East,Married,4,Basic,69617,4,3,2,148,1
3947,62,Female,East,Divorced,2,Basic,120041,0,2,2,103,1
3948,39,Female,North,Single,5,Basic,85195,3,5,0,2,0
3949,40,Female,West,Married,1,Basic,130603,2,3,3,256,0
3950,68,Male,East,Single,8,Premium,147715,0,4,3,60,0
3951,20,Female,West,Single,8,Basic,23269,3,3,0,307,0
3952,59,Female,West,Divorced,3,Basic,28358,2,2,3,91,1
3953,51,Female,West,Divorced,1,Basic,108029,0,5,0,101,0
3954,49,Female,North,Married,4,Basic,93857,3,5,3,114,0
3955,62,Male,South,Married,9,Basic,141275,4,5,1,262,1
3956,68,Female,West,Divorced,9,Basic,91254,0,3,2,54,0
3957,66,Female,South,Divorced,1,Premium,111892,0,1,3,188,1
3958,38,Female,South,Single,7,Basic,66235,2,1,0,27,0
3959,63,Male,East,Single,6,Basic,45304,5,3,1,240,0
3960,61,Male,West,Married,7,Premium,32172,5,2,3,80,1
3961,38,Female,West,Married,7,Premium,83834,3,3,3,190,0
3962,61,Female,West,Divorced,8,Standard,95731,4,1,0,319,1
3963,28,Female,South,Married,8,Premium,54857,2,3,1,355,0
3964,56,Male,North,Single,10,Premium,17825,0,5,2,91,0
3965,21,Female,South,Divorced,2,Basic,106774,5,2,0,35,1
3966,68,Female,West,Single,4,Standard,128624,2,2,3,58,1
3967,18,Female,West,Divorced,4,Basic,37151,2,4,2,189,0
3968,45,Male,West,Divorced,10,Standard,53327,2,3,3,253,0
3969,41,Female,South,Single,8,Basic,45314,0,5,0,36,0
3970,52,Female,West,Married,3,Premium,57368,1,3,1,358,0
3971,30,Male,East,Married,3,Premium,71110,2,4,2,92,0
3972,64,Male,West,Married,2,Standard,138667,1,4,0,56,0
3973,51,Female,North,Married,1,Basic,142744,5,3,0,67,1
3974,28,Male,East,Single,8,Basic,25322,4,3,2,313,1
3975,53,Female,West,Divorced,9,Premium,71625,5,3,1,169,0
3976,68,Male,East,Single,9,Premium,65504,4,1,3,287,1
3977,34,Male,West,Married,8,Standard,67631,4,4,2,131,0
3978,52,Female,North,Married,5,Premium,59239,5,2,0,166,1
3979,35,Female,West,Single,1,Standard,114583,3,1,2,52,1
3980,57,Female,East,Divorced,9,Standard,12967,0,5,2,152,0
3981,39,Male,North,Single,6,Standard,47018,1,2,1,105,1
3982,41,Female,South,Single,7,Standard,78774,3,2,1,92,1
3983,36,Female,North,Single,8,Premium,149585,1,2,3,201,1
3984,54,Female,North,Divorced,5,Standard,78274,0,4,2,293,0
3985,56,Female,North,Single,6,Premium,80472,2,5,1,219,0
3986,38,Female,East,Single,7,Standard,44604,5,1,1,67,1
3987,25,Male,North,Married,7,Premium,77104,3,5,0,169,0
3988,45,Female,West,Single,2,Standard,118818,0,1,1,305,1
3989,22,Female,North,Married,1,Premium,106396,5,4,2,28,1
3990,34,Male,North,Married,8,Basic,14720,3,5,2,288,1
3991,54,Female,West,Married,5,Standard,50725,4,2,0,355,1
3992,53,Female,West,Divorced,10,Standard,53923,3,5,0,327,0
3993,36,Female,South,Married,2,Basic,49293,2,4,0,32,0
3994,44,Female,North,Single,3,Basic,40029,2,4,2,166,0
3995,51,Female,East,Single,6,Standard,36585,1,4,2,136,0
3996,28,Male,North,Married,10,Premium,68271,3,1,3,68,1
3997,62,Male,North,Married,6,Standard,33449,4,5,1,154,1
3998,64,Male,West,Single,8,Premium,147809,2,2,0,326,0
3999,29,Female,South,Married,5,Basic,45308,1,2,1,304,1
4000,38,Male,North,Divorced,5,Premium,133374,4,3,1,96,1
4001,28,Female,East,Married,7,Standard,67175,4,4,3,197,0
4002,56,Female,North,Divorced,10,Basic,39059,4,2,2,108,1
4003,45,Female,East,Divorced,5,Basic,92549,0,4,1,46,0
4004,22,Male,West,Divorced,9,Standard,144058,2,2,0,186,1
4005,34,Male,South,Married,6,Standard,132767,0,5,0,323,0
4006,37,Male,North,Divorced,7,Basic,62934,0,3,2,285,0
4007,58,Female,South,Divorced,8,Premium,147557,2,4,2,83,0
4008,63,Male,North,Married,5,Premium,130094,3,1,2,138,1
4009,29,Female,East,Divorced,4,Premium,128156,5,1,0,327,1
4010,23,Male,South,Married,8,Standard,99064,1,2,2,237,1
4011,34,Male,North,Single,10,Basic,21772,5,5,3,321,0
4012,68,Female,West,Divorced,9,Premium,67564,5,4,3,145,0
4013,36,Female,East,Married,1,Basic,48635,5,3,0,278,0
4014,43,Male,South,Single,3,Premium,47394,5,5,3,100,1
4015,65,Male,North,Divorced,4,Basic,45030,2,2,1,14,1
4016,61,Male,South,Divorced,7,Standard,77950,5,5,2,262,1
4017,61,Female,North,Married,6,Standard,113426,1,3,3,47,0
4018,69,Female,East,Single,10,Standard,146065,3,5,2,225,0
4019,49,Male,West,Married,10,Premium,133652,2,4,3,144,0
4020,23,Male,East,Divorced,1,Standard,23515,5,2,2,196,1
4021,53,Female,South,Divorced,4,Standard,117301,4,3,0,290,0
4022,55,Male,South,Divorced,6,Standard,68724,2,2,1,257,1
4023,28,Female,North,Divorced,3,Basic,12175,3,4,2,8,1
4024,50,Female,East,Single,2,Basic,12405,5,3,1,278,1
4025,41,Female,North,Single,2,Basic,62515,0,3,2,324,1
4026,40,Female,East,Married,10,Basic,17341,2,2,0,290,0
4027,32,Female,South,Married,4,Basic,101796,4,5,1,293,0
4028,44,Female,North,Married,1,Basic,119460,2,5,3,23,1
4029,28,Male,North,Divorced,10,Basic,91499,0,1,1,84,1
4030,68,Female,East,Married,2,Standard,93525,2,1,2,255,1
4031,67,Female,West,Single,10,Standard,28426,4,3,1,24,0
4032,34,Male,East,Married,2,Premium,45927,3,2,0,325,1
4033,68,Female,West,Married,4,Standard,16395,4,3,1,336,1
4034,31,Male,East,Single,4,Basic,147046,3,2,1,316,1
4035,44,Female,South,Single,1,Basic,15150,4,4,1,38,1
4036,35,Male,North,Divorced,7,Premium,87668,1,1,3,221,1
4037,45,Male,East,Single,7,Standard,59572,2,3,1,214,0
4038,68,Female,South,Single,10,Standard,94028,2,4,2,333,0
4039,64,Female,East,Married,10,Premium,64497,0,5,2,85,0
4040,64,Female,North,Single,10,Basic,112300,1,1,1,4,1
4041,21,Female,East,Divorced,1,Basic,32466,0,2,1,195,1
4042,24,Male,West,Married,8,Basic,19550,2,5,3,114,0
4043,62,Male,North,Divorced,10,Basic,63062,0,5,0,215,0
4044,52,Male,West,Single,7,Premium,45394,3,4,2,336,1
4045,65,Female,South,Divorced,7,Standard,108794,1,3,3,141,0
4046,26,Male,South,Divorced,6,Basic,65084,4,3,2,167,1
4047,25,Female,East,Single,4,Standard,85809,3,4,2,287,0
4048,69,Female,West,Single,8,Standard,95291,5,5,1,335,1
4049,62,Male,West,Married,2,Basic,89220,4,1,2,5,1
4050,34,Female,North,Married,7,Basic,21366,0,5,0,127,0
4051,34,Male,West,Married,3,Basic,130525,2,4,0,86,0
4052,66,Female,West,Single,3,Standard,113293,3,5,0,86,0
4053,50,Male,North,Divorced,7,Premium,73818,1,5,3,24,0
4054,49,Female,North,Divorced,3,Basic,120325,4,5,0,45,0
4055,25,Male,West,Married,5,Standard,70325,5,5,0,111,0
4056,36,Male,East,Married,8,Standard,11676,3,1,2,290,1
4057,55,Female,North,Single,4,Basic,116094,2,2,3,185,1
4058,20,Female,North,Divorced,7,Premium,146354,1,2,1,235,1
4059,22,Male,West,Married,7,Basic,36222,1,3,3,157,0
4060,30,Female,West,Single,2,Basic,23376,4,2,3,161,1
4061,64,Female,North,Married,8,Premium,19431,3,2,1,200,1
4062,63,Female,West,Single,10,Basic,43370,3,2,1,122,1
4063,48,Male,North,Divorced,10,Basic,143009,1,5,1,224,0
4064,33,Male,East,Single,9,Premium,115116,0,5,2,23,0
4065,67,Female,East,Married,6,Standard,11067,1,1,2,197,1
4066,49,Female,North,Married,5,Standard,88937,2,5,2,285,0
4067,39,Male,North,Divorced,1,Standard,113556,3,5,0,6,1
4068,46,Female,South,Divorced,1,Standard,101396,4,2,1,308,1
4069,39,Male,South,Married,9,Standard,64654,3,1,2,345,1
4070,60,Female,West,Married,4,Basic,146268,1,1,2,89,1
4071,20,Female,West,Married,1,Premium,40593,2,2,3,273,1
4072,27,Female,North,Divorced,10,Standard,120423,0,2,2,284,1
4073,59,Male,North,Married,3,Premium,75059,3,1,1,265,1
4074,38,Male,South,Divorced,6,Standard,117041,1,4,1,115,0
4075,33,Male,South,Married,8,Basic,54401,5,2,0,124,1
4076,29,Male,North,Single,10,Standard,41593,1,2,0,260,0
4077,19,Female,East,Single,2,Standard,103220,1,1,3,169,1
4078,58,Female,East,Married,8,Premium,45690,2,4,0,36,0
4079,41,Male,West,Single,1,Premium,105360,1,4,1,229,1
4080,52,Female,North,Divorced,2,Basic,78923,1,3,0,134,0
4081,47,Female,North,Single,8,Premium,31826,1,4,0,244,0
4082,47,Male,West,Single,7,Premium,130240,3,2,2,65,1
4083,64,Female,South,Divorced,5,Premium,63165,1,5,1,237,0
4084,52,Female,South,Single,10,Basic,67454,2,1,3,3,1
4085,36,Male,East,Single,2,Basic,16959,5,2,0,37,1
4086,67,Female,North,Married,9,Basic,52715,3,1,0,109,1
4087,25,Female,South,Divorced,5,Premium,42252,5,4,3,250,1
4088,43,Female,East,Divorced,8,Premium,36104,1,1,3,3,1
4089,66,Male,East,Married,4,Basic,141623,0,2,1,235,1
4090,57,Male,East,Married,9,Premium,75669,5,5,3,251,1
4091,24,Female,South,Single,10,Premium,147679,2,2,0,143,0
4092,47,Female,South,Single,7,Standard,86639,0,3,1,248,0
4093,24,Female,North,Single,2,Basic,52973,2,1,1,56,1
4094,20,Male,North,Married,3,Basic,136142,0,2,3,61,1
4095,18,Male,East,Divorced,2,Premium,109364,1,4,1,68,1
4096,53,Male,East,Single,5,Premium,66536,0,4,0,79,0
4097,42,Female,South,Married,2,Standard,89584,5,2,0,327,1
4098,54,Female,South,Divorced,5,Basic,105959,0,3,0,196,0
4099,18,Female,North,Married,9,Basic,107216,2,1,1,195,1
4100,32,Female,North,Single,2,Premium,125283,1,3,3,23,0
4101,54,Female,West,Married,9,Basic,112410,2,5,0,14,0
4102,30,Male,North,Married,7,Premium,55820,1,2,2,289,1
4103,57,Female,South,Married,7,Standard,108235,5,3,3,9,0
4104,25,Female,East,Married,5,Premium,19990,4,5,1,140,0
4105,22,Female,West,Divorced,8,Standard,22778,3,3,0,242,0
4106,26,Male,North,Single,7,Premium,110196,5,5,1,253,1
4107,18,Female,North,Divorced,6,Standard,97448,5,4,0,227,0
4108,53,Male,South,Married,2,Standard,102334,3,4,1,95,1
4109,52,Male,West,Married,6,Basic,85012,2,2,2,179,1
4110,19,Male,North,Single,2,Premium,69871,5,3,1,3,1
4111,57,Male,East,Single,1,Basic,126445,1,4,1,184,0
4112,40,Male,South,Divorced,9,Basic,98873,0,1,1,46,1
4113,26,Female,West,Divorced,5,Premium,39590,5,4,0,292,0
4114,51,Female,North,Single,10,Basic,77145,3,4,3,141,1
4115,63,Male,North,Divorced,10,Basic,131909,5,3,1,13,0
4116,31,Male,West,Married,4,Basic,43991,2,5,3,186,0
4117,21,Male,South,Married,8,Premium,11907,2,1,0,85,1
4118,47,Female,West,Single,5,Basic,86479,2,1,1,43,1
4119,48,Female,West,Divorced,7,Basic,146882,1,5,0,156,0
4120,55,Male,South,Married,3,Basic,65600,5,3,3,184,0
4121,28,Female,North,Single,8,Premium,68612,2,4,0,47,0
4122,52,Female,East,Divorced,8,Standard,47705,4,5,0,206,0
4123,25,Male,South,Married,3,Standard,27615,0,1,3,210,1
4124,20,Male,East,Divorced,9,Standard,85475,2,1,0,275,0
4125,31,Female,North,Divorced,8,Standard,119054,1,4,3,83,0
4126,30,Female,West,Divorced,1,Basic,105490,0,4,3,97,1
4127,62,Female,East,Single,8,Premium,76273,0,2,1,179,1
4128,49,Male,North,Married,4,Basic,96356,3,5,1,355,1
4129,51,Male,North,Single,6,Premium,58703,2,4,0,148,0
4130,62,Male,West,Married,10,Basic,118447,2,2,0,285,0
4131,36,Female,West,Married,9,Standard,42567,5,3,0,72,0
4132,55,Female,North,Single,5,Standard,14418,1,1,2,217,1
4133,33,Male,North,Single,7,Premium,52164,4,5,2,209,1
4134,19,Female,East,Married,1,Basic,11986,5,3,1,321,1
4135,57,Male,North,Married,9,Standard,48593,4,5,3,294,1
4136,34,Female,North,Married,6,Premium,43983,3,5,2,124,0
4137,51,Male,East,Divorced,4,Basic,122194,4,4,2,350,0
4138,59,Female,South,Married,6,Premium,108548,1,2,3,156,1
4139,33,Female,East,Single,5,Basic,135605,3,5,0,33,0
4140,55,Male,East,Single,3,Basic,56887,2,3,0,269,0
4141,19,Male,West,Single,7,Basic,21243,4,5,2,216,1
4142,19,Male,East,Married,3,Premium,10132,1,2,2,101,1
4143,43,Male,North,Married,2,Premium,74397,1,1,3,180,1
4144,30,Male,North,Divorced,4,Basic,93290,2,5,3,127,0
4145,64,Female,North,Divorced,7,Standard,19839,1,3,2,333,0
4146,48,Male,South,Single,5,Basic,89364,3,1,3,169,1
4147,51,Male,North,Divorced,9,Premium,135688,3,1,0,305,1
